,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
432,1639136595179615885,-2.183576027641128,-0.8446203939927992,-0.4295072197691017,-1.353585791786914,-2.4390580264618293,2.053929225511944,-0.7539391847095129,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.03150390322517105, 0.06277722179073367, 0.5379053422872058]","[0.060007434713796576, 0.11957566055422886, 0.7169625567375217]","[0.13403283635872856, 0.02146024924360631, 0.8872376458570223]","[0.24908510228284086, -0.030258179165006935, 1.0417454782431845]","[0.16195259402780726, -0.017245027050771328, 1.091585962563045]"
433,1639136595279615003,0.037241128396180656,-0.8578405942005691,-2.1054923553565503,-0.05014316315331024,1.2607472546255418,1.9344774908751767,-1.2913249399291111,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0903096329530064, 0.12845142356996447, 0.47944318548693177]","[0.172018348482663, 0.24466937822794732, 0.6056060675941851]","[0.05042187539068681, 0.22019143015654097, 0.7750614534330714]","[-0.010221068174785658, 0.18891823085275128, 0.9624885336563421]","[-0.03380145593662695, 0.2728498642155857, 0.9110595901123809]"
434,1639136595379518704,0.17598460190094078,1.4131021774156602,0.2387949207833633,-0.30317660442202143,-0.2432705358655287,1.2956912087036296,-1.7228393134271058,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.15874056074119777, -0.005914412093743869, 0.47735521142335846]","[-0.3023629728403856, -0.011265546844295751, 0.60162897413976]","[-0.46407260227134056, -0.026353384579300518, 0.7347543019394894]","[-0.6363376353268447, -0.08123683930229811, 0.8189983212171491]","[-0.5523512791253562, -0.0932231686124482, 0.8742080113237359]"
435,1639136595479522926,-0.4372561269128674,1.5014979072321526,-1.9429630113016996,0.7760168255060882,-1.8610028080435428,-0.1516074638851237,-1.5294617428363857,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.2041910435628169, 0.03631010408335024, 0.37297869115328997]","[0.38893532107187534, 0.06916210301682224, 0.4028165545776564]","[0.5906362195275228, 0.12009169920773505, 0.3741299062196623]","[0.7880296625617171, 0.10732939911883735, 0.3484892677029025]","[0.784036493833187, 0.16850560482678087, 0.26794725097445904]"
436,1639136595579543563,-1.9339760504671133,-1.2236340620071615,0.8529452268101129,0.32261778921046114,-1.7169867089019475,-1.174850457742291,0.7089407875498774,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.1897859503449667, -0.08871218458673102, 0.3545410232620536]","[0.3614970482765235, -0.16897558968816978, 0.36769718716577726]","[0.5583274130958911, -0.10972705952661518, 0.3247155729712164]","[0.7152562566060306, -0.010519588238533772, 0.2518066865773434]","[0.8115148794054867, -0.04082944846083933, 0.25962205029608665]"
437,1639136595679627691,1.9099662310504464,-1.4118280088553603,0.23751678916850286,1.7790650978732463,-0.6857607150264511,0.3955567588183975,-1.6687757473323457,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.07015153507892403, 0.18459111670326356, 0.4114484552689044]","[0.13362197157976785, 0.35160212705349236, 0.4760922957503311]","[0.15856887912791856, 0.558413948858808, 0.502672780421427]","[0.14544832050113432, 0.7559998845168607, 0.4787533537674912]","[0.2446443676801588, 0.7748415192423466, 0.4858686207988915]"
438,1639136595779543805,-1.3987968176550172,-1.9937697426289085,0.5035178439410601,0.9075741099701258,-1.931870389814432,-0.6039753101818583,-0.6766172577300607,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.06898696813370453, -0.19553952674988131, 0.3732429196394011]","[0.13140374882522446, -0.3724562414286491, 0.40331984693223133]","[0.17324589231278809, -0.34575183683719735, 0.19927056415039404]","[0.23905382669255287, -0.26920000143369593, 0.02724259471221281]","[0.25299424633839884, -0.3273400891421544, -0.054432890602234496]"
439,1639136595879635932,-2.3870632375102128,0.5434998217866074,1.6328165236421106,1.4032237776478769,-2.2313559337243016,1.13741074422166,1.2994842564159959,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.03277458030831719, 0.18866764226085325, 0.25380053567832117]","[-0.062427772014928384, 0.3593669376398956, 0.17581054414921893]","[-0.15109165311153222, 0.40323779974305596, -0.009430012012796612]","[-0.21956386397374172, 0.3864871466760651, -0.19601903087904834]","[-0.21872116613752252, 0.47078794580496447, -0.2520382697759288]"
440,1639136595979567854,0.7054338978802766,1.1731394584181245,-1.4085516414807526,1.3534902500177148,0.3869169022798924,-0.730333440354521,1.7430901811249708,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.07912404924826608, -0.0743839441100498, 0.5197398500310684]","[-0.15071247475798932, -0.14168370306746236, 0.6823616191067766]","[-0.313463773081985, -0.01104234194645573, 0.7057036339792027]","[-0.4270831773996151, 0.15289358393010366, 0.7053387100116563]","[-0.5094200228547323, 0.11268104512575475, 0.6623377146347011]"
441,1639136596079553079,-0.09093243090875093,1.0478642004514729,1.0919890285374856,0.5582776979275517,-2.1502099741310783,-0.13730436350974684,-0.5400722877628787,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.14740412381791018, 0.1255323232440625, 0.42132441270874565]","[0.2807697596525708, 0.23910918713226584, 0.49490364325471725]","[0.17157568696068598, 0.4119259203911435, 0.5429768290726894]","[0.08140646865107093, 0.5573016100582594, 0.6455434460747305]","[-0.0041085929316607706, 0.5888392446198707, 0.6015202493625438]"
442,1639136596179576744,-1.9925908450674408,-0.43809675445547214,1.3683535158013431,-0.710548989907124,-1.9984160780498736,-1.6589516331629517,-2.09996607458502,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.1811836258929747, -0.016521028513063817, 0.4448787362869381]","[0.3451116683676749, -0.031468625738244486, 0.5397690214988957]","[0.46432978530640195, -0.1414817342614074, 0.6731262730702101]","[0.5223552543767006, -0.2594920401231725, 0.8230966123029546]","[0.6184071822199513, -0.2742314487780868, 0.8514209303017768]"
443,1639136596279679821,0.7357847886940729,1.9399016486245892,2.2301084265502067,-2.0055400650527484,1.445194919338704,-0.17227306088181882,-1.2460347918084185,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.03647146219714635, 0.08127767915167453, 0.5301677452064876]","[0.0694694518049225, 0.1548146269551572, 0.7022242765838026]","[0.20932048988007965, 0.13873884452269014, 0.8580551347874489]","[0.3215713499641325, 0.1801838940702941, 1.0176375344384971]","[0.3882219016099644, 0.15528500079099009, 0.9456428188076115]"
444,1639136596379501061,-0.6010704227555737,-1.5229768073700494,1.6821573314634315,-0.15830487256259196,1.7489766953002674,-0.6416896265876646,2.014391616044988,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.14518933510045343, 0.1314529073389431, 0.2642359575707086]","[0.2765511144764192, 0.2503864901700956, 0.1956875382298845]","[0.14556271973190305, 0.3348742015795703, 0.3364137513639134]","[-0.006147059791213091, 0.36049881544727713, 0.46334685170097445]","[-0.030480639843834825, 0.4485656848496435, 0.506908226742279]"
445,1639136596479670460,1.574324877682299,0.387339853791572,-1.074113698475092,-0.09409713176613654,2.219306014841728,-1.753519113422772,0.2421247199798846,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[-0.17299547100567417, 0.11862461844348698, 0.3500382722946782]","[-0.32951518286742304, 0.22595165417883661, 0.3591205186565692]","[-0.4818865926832311, 0.3703263116138067, 0.36535844790256966]","[-0.5801896500952144, 0.5434626059106538, 0.3533242258416359]","[-0.6561116885557636, 0.5548679225460338, 0.4192882526171571]"
446,1639136596579571281,2.4204171040564444,1.014339425618827,-2.563773621038316,-1.5110633456265044,-1.9682268296700365,-2.056991772699881,1.9723241639388376,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.00027989325839788276, 0.07932210888958685, 0.5344426000162321]","[-0.0005331300169264808, 0.15108973121829383, 0.7103668571737607]","[0.01650447549518938, 0.23882771580526307, 0.900397817964444]","[0.056618179857185924, 0.36767506766975144, 1.0472778392058197]","[0.10319737336346234, 0.2800650304453125, 1.0672865900373258]"
447,1639136596679614481,0.586851419269375,1.7121364957945504,-0.6833972747967261,-0.7272793737710288,-2.6877116155100733,1.6805334995144,0.9415980158599409,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1339219436821105, 0.11773746155087228, 0.4509180019111527]","[-0.2550894165379832, 0.224261831524786, 0.5512723845926384]","[-0.11783086490014436, 0.2560443840897418, 0.7069963691124886]","[-0.023685162419247577, 0.3349840939811251, 0.86412561179711]","[0.022622540802473737, 0.3178734882272659, 0.7757609480843737]"
448,1639136596779699907,2.369135711174317,1.402279335625793,-1.855243715042152,0.2417978871396516,1.1572073789756252,-1.1350796498315137,2.0685776544893764,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.17312081154939268, 0.11512622594872446, 0.31041729039991606]","[0.3297539267602282, 0.2192880494269135, 0.2836519817140869]","[0.4951902415492152, 0.223432373927612, 0.15437069798178474]","[0.6268489825755, 0.28107601594741594, 0.016067854749744176]","[0.6813319985161578, 0.2640155374736974, 0.099650335260063]"
449,1639136596879572545,-2.2016271446730054,0.7985307765375005,-1.3748893428062274,-0.2750531972097128,-1.0329155122707665,1.3649157976081203,0.0918248638339283,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.14827110778239525, 0.14448230960269734, 0.3752213118559152]","[-0.28242115768140685, 0.27520439924257145, 0.40708821305884735]","[-0.46175700150440574, 0.3825689876099213, 0.42737368285874366]","[-0.5974074465459418, 0.5165453239738762, 0.4859722157288202]","[-0.6737948921981702, 0.45250031083667774, 0.5035416334477989]"
450,1639136596979488970,-0.9052588581674534,1.1025649670864537,2.4944465214409357,-0.4352744683240919,1.5463986771880474,0.18555210890079502,1.6097874756746111,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.08872580015429254, -0.12147762773455767, 0.4865295818152935]","[-0.16900152410267927, -0.23138595759020447, 0.6191039653624356]","[-0.30413873376881095, -0.32155612290442936, 0.7521726538314263]","[-0.3809646092260984, -0.41409293148703424, 0.9112927780067415]","[-0.44971428476499653, -0.340084813488932, 0.9177557946147382]"
451,1639136597079593614,1.861026175756566,-1.1982970412437497,1.8486838322405887,0.5308737552383858,-1.9263348996105276,0.824041327176809,-2.3585346496191897,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[0.11571443000084305, -0.1474038747410571, 0.4347748299966969]","[0.22040843809758665, -0.2807692852205006, 0.5205234857079588]","[0.3476394632052002, -0.35638459602098765, 0.6695019775200711]","[0.46369340817313637, -0.3703575647744422, 0.8311210605566798]","[0.4990992377122577, -0.4573012195918197, 0.8689723237013015]"
452,1639136597179580395,0.6139419496338583,-1.1609837648271104,-1.3792999764793237,0.3946579350601551,1.2106744634872002,1.7572005784978575,-1.5374183224004554,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.055974859139544655, -0.18741804809780138, 0.41642833500422693]","[0.10661877931252287, -0.356986758281779, 0.4855777809604688]","[0.24981743486151053, -0.4791798462403319, 0.5786529887449036]","[0.42318282424399367, -0.551252088319366, 0.6459918607725905]","[0.40980677675068117, -0.5914691902403366, 0.7379111518193285]"
453,1639136597279593066,-0.8238796940043351,-1.899240388499233,1.3705201705559475,0.17775085853926995,-0.4824541199028598,-0.2226763581641984,-2.893301567936176,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.15743709051721838, -0.11096207801331259, 0.4236718577087941]","[-0.29988017241427245, -0.21135633907220688, 0.49937496706440576]","[-0.495885200306421, -0.2525241126569985, 0.5625195904227681]","[-0.6611829126064784, -0.349248493022973, 0.6182470571800646]","[-0.6353994883897558, -0.2837985700162543, 0.6910276357300809]"
454,1639136597379528606,2.0136684801447107,0.2211943244616128,-0.4970702206046496,1.1979810592921112,-0.6293934835183301,1.1384797712842576,-2.3124212474685284,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1350433336040044, 0.1458581931470112, 0.27226016282122656]","[-0.2572253973402867, 0.2778251298044723, 0.21097173870713543]","[-0.41522409134767646, 0.39491459329726986, 0.1373071594921013]","[-0.5930954646730353, 0.48283972711733747, 0.1169249271787838]","[-0.6233531360590119, 0.5310324506108278, 0.03321456506883805]"
455,1639136597479627319,-2.2855672346355367,1.4557248227600574,-1.8185874533219868,1.506863579349679,-2.3698245341775124,-0.9922644404114352,-2.093553987956013,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.01974393155142703, 0.04162804333927375, 0.5448835844440353]","[-0.03760748867024183, 0.07929151112206217, 0.7302544465600586]","[-0.057188389767847764, -0.09704870779366948, 0.8425964044607361]","[-0.023847671231885748, -0.278077893366868, 0.9194164569093658]","[-0.03888769348901548, -0.2548018657465856, 1.016768982653308]"
456,1639136597579566921,-2.4724123845548482,0.7494684185897138,0.887284800276249,1.4567420185110524,-1.4739010565748716,1.0106801096001874,-0.9652880669929172,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.13673303329210537, -0.157552221530447, 0.3641117211654613]","[-0.2604438729366439, -0.30009946958241696, 0.38592708793417296]","[-0.11960506566181284, -0.44778913349214894, 0.3364074601121327]","[0.02602560513250196, -0.54815807723032, 0.24419969006599307]","[-0.008485532209821456, -0.6432861500723261, 0.24193669278245944]"
457,1639136597679581334,-0.7342562423237164,1.1540491665912196,0.3966205633366053,0.19324557112802546,-2.2180588131213654,0.7942473457477535,1.2655532131142908,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.11220822662021208, -0.08874781942150217, 0.49373073351374985]","[-0.21372995546651613, -0.16904346556551353, 0.6328204447880682]","[-0.2512003628400079, 0.007569804282082371, 0.740075847845466]","[-0.258759364754007, 0.19972311858612204, 0.793032955886192]","[-0.35337968633304495, 0.20987297164700724, 0.8275215804908627]"
458,1639136597779609446,2.4946722976193176,-1.5075745108643392,-2.7428168143641223,0.7801672017763135,1.2698591007985427,-0.8979439852819782,2.8108264394062616,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.1425466767534293, -0.12866432016138557, 0.4250055154914185]","[0.2715174795309767, -0.24507489554481632, 0.501915267602666]","[0.38979434390961903, -0.37282019163970737, 0.6193534329424941]","[0.48339543767123877, -0.45554402885487577, 0.7748529249128117]","[0.4827733135673108, -0.5564725076307382, 0.7672014457362312]"
459,1639136597879571969,0.036178054172118834,0.07825716293109641,-0.8207640880419063,-0.4863155187898041,2.7404542928105715,0.8262439779010418,-1.3017767923756078,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.16723342029251878, -0.12632082269768774, 0.35326773870126843]","[0.31853984817566344, -0.24061109085347943, 0.3652718832405505]","[0.39597599645526177, -0.3709824831478085, 0.510554170567183]","[0.500426993583875, -0.5156417322111824, 0.5997067412494647]","[0.43797110755741075, -0.5613805329122002, 0.6649195805610749]"
460,1639136597979607944,-0.15443648032626456,-0.8741228099301228,1.2024693714346548,-1.1883615118753863,-1.685099301794483,1.8312214933964848,2.336422994855868,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[0.01640649251764581, 0.0005938140681629341, 0.549357288834473]","[0.031250461938378465, 0.001131074416479569, 0.738775788256136]","[0.11500767867333409, -0.06769614432859104, 0.9186300142410483]","[0.24406423175483946, -0.10526384668661086, 1.0659988163881098]","[0.19685612967588179, -0.09717129500297239, 1.1551694152722176]"
461,1639136598079737646,-1.6796544717440276,1.1351988004319966,0.9172579036879768,-1.5521476140300887,-1.0768068630385583,0.9276223288310512,1.3057507741514374,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.15914904763091692, 0.02477570469551965, 0.4747506775308107]","[-0.3031410431063404, 0.04719181846857187, 0.5966679572015743]","[-0.2900961107184471, 0.22911269722427582, 0.7007574552873456]","[-0.33277205672842924, 0.38346371093110343, 0.8196650589122935]","[-0.245416312172939, 0.33884011671639164, 0.844629007568639]"
462,1639136598179604610,-2.2264144285085363,1.9692552199615931,-0.17975614322789826,1.6704467454423677,0.9879561779240392,-1.1123004625124353,-1.5834607281816346,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.020684571112040584, -0.18926284096805338, 0.4286099630211653]","[-0.0393991830696305, -0.3605006494630765, 0.508780881945041]","[0.12007412850460836, -0.43568715985984185, 0.3946964765694473]","[0.23989520564414313, -0.5592137217774522, 0.2938570598023095]","[0.2681445547851769, -0.5088438862000454, 0.210728581306592]"
463,1639136598279685605,0.28835482994378125,2.014150223064934,2.8490301633413564,1.98219008908858,-1.6418587024437987,-1.8607562095763588,-2.2472608840961765,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.11799677519205828, -0.15342041739379184, 0.2585203303210577]","[-0.22475576226984048, -0.2922293664649206, 0.18480062918293083]","[-0.23203411521159767, -0.3629731570700221, 0.3823919793713354]","[-0.29488131399123835, -0.44769282043703634, 0.551676645672014]","[-0.2670079871267737, -0.3753174518203352, 0.6167179684376477]"
464,1639136598379505234,2.1739636144387244,-1.1234079371510228,-2.7382558782718633,0.8685339641378058,-0.4636417322018334,-1.8829706545596039,1.282873168057865,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.18186477669428724, 0.053945092222189586, 0.24991598353161376]","[0.34640909846502843, 0.10275255661458166, 0.16841139720303833]","[0.21367477426429154, 0.0054778996872525305, 0.03795358678662766]","[0.054755107382091994, -0.09107020821884974, -0.03420937003889579]","[0.14217207070053695, -0.13972243180504396, -0.049595261768029336]"
